name,description,training_type_original,training_type,equipment,action,body_position,explosiveness,youtube_link,tags,sections,strength,endurance,power,stability,number of training types assigned,metrics,,id
Tall Kneeling Dumbbell Side Bend,,,,dumbbells,,,,https://www.youtube.com/watch?v=yKbf1_6xPDI,"['equipment: dumbbells', 'body position: kneeling']",accessory work,0,0,0,,0,Reps,1166,5a9757e416557e000f380316
Tall Kneeling Halo,,,,,,,,https://youtube.com/watch?v=rlrDsInrrzw,['body position: kneeling'],strength work; accessory work; warm-up/movement prep; accessory work 2; strength 1; warm-up; conditioning 2; trunk work; neuro adaptation; warm-up / movement prep; core,1,0,0,,1,Reps,656,5886250df8fcd2000f90a933
Tall Kneeling High Cable Row,,,,,,,,https://www.youtube.com/watch?v=uLJBdDQXOb4,"['equipment: rower', 'equipment: cables', 'body position: kneeling']",accessory work 1,0,0,0,,0,Reps,1930,5d4919573ef47b001527ced9
Tall Kneeling Hip Hinge,,,,,,,,https://www.youtube.com/watch?v=KBXj3rHh6cg,"['body position: kneeling', 'basic_functional_movement: hinge']",warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,941,59c2b5ef514bb0000fa5a8a7
Tall Kneeling KB Halos,,,,Kettlebells,,,,https://youtu.be/8rFEPqVv3mw?t=7,"['equipment: kettlebells', 'body position: kneeling']",accessory work 2; accessory work; core,0,0,0,,0,Seconds; Reps,1600,5c2552122fa17a000f5676d6
Tall Kneeling KB Hold to Stand,,,,Kettlebells,,,,https://www.youtube.com/watch?v=QulXEdtw8sE,"['equipment: kettlebells', 'body position: kneeling']",warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Seconds,1199,5ab93f35d4365e000f25296e
Tall Kneeling KB Press,,,,Kettlebells,,,,https://www.youtube.com/watch?v=B0LmezZh654,"['equipment: kettlebells', 'body position: kneeling']",warm-up/movement prep; warm up/movement prep,0,0,0,,0,Reps,1659,5c5fb85d82c07a00126c9aa1
Tall kneeling KB press,,,,Kettlebells,,,,https://youtu.be/EAtiai0k_Aw,"['equipment: kettlebells', 'body position: kneeling']",,0,0,0,,0,,1743,5c9cf8a5cc3ad8000f18e446
Tall Kneeling Kettlebell Press,,,,Kettlebells,,,,https://www.youtube.com/watch?v=EAtiai0k_Aw,"['equipment: kettlebells', 'body position: kneeling']",warm-up/movement prep; warm up/movement prep,0,0,0,,0,Reps,1757,5ca4ceeafce115001240d1d2
Tall Kneeling Kettlebell Rotation,,,,Kettlebells,,,,https://youtu.be/e5VfsaRL3IM,"['equipment: kettlebells', 'body position: kneeling', 'movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work 1,0,0,0,,0,Reps,1873,5d07b7c7fce115001257c99d
Tall Kneeling Landmine Rotation,,,,,,,,https://www.youtube.com/watch?v=oc0FsJMPfUQ,"['body position: kneeling', 'movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work; mobility work 1; strength 2; mobility work; assistance work,1,0,0,,1,Reps,934,59afe421c3db3e000f771100
Tall Kneeling Pallof Press,,,,,,,,https://www.youtube.com/watch?v=Gnquj2du_Bc,['body position: kneeling'],accessory work 2; accessory work; strength work; warm-up; strength 2; assisted work; core,1,0,0,,1,Reps; Time,1050,5a049cad4e7ddd000fd34134
Tall Kneeling Position,,,,,,,,https://youtu.be/LIcHlE6J54M?t=33,['body position: kneeling'],recovery protocol,0,0,0,,0,Minutes,1882,5d1153f2cc3ad8000f33f76a
Tall Kneeling Rotational Med Ball Throw,,,,,,,,https://www.youtube.com/watch?v=Cy_9PO9rYD8,"['body position: kneeling', 'movement direction - plane: transverse', 'movement direction - axis: rotational']",warm-up/movement prep; accessory work; strength; bonus material,1,0,0,,1,Reps; Time; Seconds,1023,59e8d5bfb0b986000f1b5aca
Tall Kneeling SeeSaw Dumbbell Press,,,,dumbbells,,,,https://youtu.be/07W18zw7atk,"['equipment: dumbbells', 'body position: kneeling']",strength 2,1,0,0,,1,Reps,1797,5cc1e66c60e5d3000f1b1961
Tall Kneeling Single Arm Dumbbell Press,,,,dumbbells,,,,https://www.youtube.com/watch?v=NBgogWAjaao,"['equipment: dumbbells', 'body position: kneeling']",accessory work 2; warm-up/movement prep; strength 1; strength 2; accessory work 1,1,0,0,,1,Reps,1683,5c6a266b452189000f35d26c
Tall Kneeling Single Arm Press,,,,,,,,https://www.youtube.com/watch?v=EAtiai0k_Aw,['body position: kneeling'],warm-up/movement prep; accessory work; strength 1; warm-up; strength 2; strength; warm-up / movement prep,1,0,0,,1,Reps,1153,5a8a04dd9becb1000fa57d0f
Tall Kneeling Straight Arm Pull Down,,,,,,,,https://youtu.be/n8bXSGXlcxQ,['body position: kneeling'],accessory work 2,0,0,0,,0,Reps,1812,5ce25f99fce11500124f4e6e
Tall Kneeling Wall Slide,,,,,,,,https://youtu.be/vTrc9gesxCQ,['body position: kneeling'],warm-up/movement prep; movement flow; warm-up; mobility work 1; neuro adaptation; warm-up / movement prep,0,0,0,,0,Reps,994,59cc570e546031000fe95d3e
Tall Snatch,,,,,,,,https://www.youtube.com/watch?v=dDVvsXfITyQ,['olympic_lift: snatch'],movement primer,0,0,0,,0,Reps,912,5989b278fd7558000f80e5b0
Tall Snatch + Press in Snatch,,,,,,,,https://www.youtube.com/watch?v=pKNneSUa0oY,['olympic_lift: snatch'],strength primer,1,0,0,,1,Reps,911,5989b249fd7558000f80e5af
Tempo Back Squat,,,,,,,,https://youtu.be/7A2elbe1m2A,['basic_functional_movement: squat'],strength 1,1,0,0,,1,Reps,1529,5bfefa09011489000ff43c81
Tempo Front Squat,,,,,,,,https://youtu.be/TOZNO-TIyrk,['basic_functional_movement: squat'],,0,0,0,,0,,1528,5bfef520a566b3000fd1d9d7
Thoracic Bridge Flow,,,,,,,,https://www.youtube.com/watch?v=X_aJXXGs6kg,[],movement flow,0,0,0,,0,Reps,1234,5ac6ce8fd4365e000f26fe93
Thoracic Extension on Foam Roller,,,,,,,,https://youtu.be/Oi9MeEGiQ-0,['movement direction - plane: sagittal'],warm-up/movement prep; mobility (ps/te); prehab/dynamic warm-up; prehab/dynamic warm up; mobility; mobility (internal bs); recovery protocol,0,0,0,,0,Seconds; Minutes,465,582363ac473c06100052ed8d
Thoracic Prayer Stretch,,,,,,,,https://youtu.be/iexc1xHcfSE,[],warm-up/movement prep; warm-up,0,0,0,,0,Seconds; Time,959,59c99ac33d98d0000fd80265
Thoracic Spine Flow,,,,,,,,https://www.youtube.com/watch?v=X_aJXXGs6kg,[],recovery protocol; flow; movement work; accessory work,0,0,0,,0,Minutes,897,597b7dce332cef000f69b5b6
Thoracic Spine Opener,,,,,,,,https://youtube.com/watch?v=CXht7dqXRSc,[],recovery protocol; warm-up; prehab/dynamic warm up; mobility,0,0,0,,0,Reps; Minutes,692,589219695d013d000fdf58f2
Thoracic Spine Warm-Up,,,,,,,,https://youtube.com/watch?v=yf8onAFaizk,[],warm-up/movement prep; prehab/dynamic warm up; prehab/dynamic warm-up; mobility; warm-up; prehab/dynamic warm up (jog 200); recovery protocol; warm-up / movement prep,0,0,0,,0,Reps,480,5826901b473c06100052edfd
Thoracic Windmill,,,,,,,,https://youtu.be/vnFOKuhpLEY,[],accessory work; breathing work; breathing / movement work; down regulation breathing; assisted work; neuro adaptation; mobility work; stamina 2,0,1,0,,1,Reps,965,59c9b8743d98d0000fd805ba
Thread the Needle Pose,,,,,,,,https://www.youtube.com/watch?v=cIgZV1ktW2c,[],recovery; mobility; mobility (long); recovery portocol; warm-up; recovery protocol; recovery work; recovery day; recovery protocol (long),0,0,0,,0,Seconds; Reps; Minutes; Time,796,59029463d3a431000f795d80
Thrusters,,,,,,,,https://youtu.be/Xib3LIL8rNg?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,[],strength 1; bonus work; movement primer; stamina 3; soflete rx'd; soflete performance; conditioning option b; conditioning 2; soflete fitness; heart rate elevation; stamina 1; gymnastics; strength; stamina; soflete rx'd/performance; open 18.5 prep; strongman; conditioning 3; conditioning; warm-up; strength 2; conditioning 1; assistance work; stamina 2,1,1,0,,2,Reps; Minutes; Time; Seconds,12,57e2fd3a4c6a031dc777e829
Tire Flip,,,,,,,,https://www.youtube.com/watch?v=nZb1PUm2_O4,[],stamina; strength; strongman,1,1,0,,2,Reps,744,58ba0bdce8f951000fbfdc2e
Toe Squat,,,,,,,,https://www.youtube.com/watch?v=tzb7hxFCqDY,['basic_functional_movement: squat'],recovery protocol; mobility (long); recovery day; mobility,0,0,0,,0,Minutes,837,5936d5822cd726000f6315ca
Toe Taps to Plate,,,,,,,,https://www.youtube.com/watch?v=grwzM4Ibrhk,[],skill prep; warm-up/movement prep; agility drill; agility drills; stamina,0,1,0,,1,Seconds; Reps; Time,1312,5b411ad2589acb000f30d046
Toe Touch,,,,,,,,https://youtu.be/Xvr5N_Xf6QM,[],warm-up/movement prep; bike skill development; warm up/movement prep; skill development; endurance,0,0,0,,0,Reps,1509,5bf219bd8a838c000f931940
Toe Walks,,,,,,,,https://www.youtube.com/watch?v=xRTgIGRuoEk,['basic_functional_movement: step'],warm-up/movement prep; warm-up / movement prep; warm-up; warm up/movement prep,0,0,0,,0,Meters,271,57e2fd3a4c6a031dc777e944
Toes to Bar,,,,,,,,https://youtu.be/JaUNy5QtjDg?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,[],sunâ€™s out guns out (accessory work); weapons development 2; assisted work; bonus work; stamina 3; soflete rx'd; conditioning option a; soflete performance; weapons development; conditioning 2; trunk work; soflete fitness; stamina 1; gymnastics; strength; stamina; accessory work; recovery; suns out guns out; soflete rx'd/performance; weapons development 1; conditioning; warm-up / movement prep; soflete performance/fitness; conditioning 1; open 18.1 prep; stamina 2,1,1,0,,2,Reps; Minutes; Time; Seconds,95,57e2fd3a4c6a031dc777e883
Toes to Rings,,,,,,,,https://www.youtube.com/watch?v=yAHl-4aBr0I,[],accessory work 2; accessory work; strength 1; weapons development; stamina; strength 2; stamina 1; gymnastics; strength; assistance work,1,1,0,,2,Reps,895,597b72bcc3db3e000f717fb8
Top of Dip Hold,,,,,,,,https://youtu.be/PLYKuERWWNQ,['basic_exercise: dips'],stamina,0,1,0,,1,Seconds,1862,5d06943afce1150012578ff8
Top of the Ring Hold,,,,,,,,https://youtu.be/ItzIuPIq4aA,[],accessory work; movement flow; weapons development 2; weapons development; gymnastics; assisted work; bonus work; stamina,0,1,0,,1,Reps; Time; Seconds,997,59cc58b03d98d0000fd846aa
Top to Top DB Bench Press,,,,dumbbells,,,,https://www.youtube.com/watch?v=KZ9stlnU--E,"['basic_exercise: bench press', 'equipment: dumbbells']",accessory work; strength 2; strength,1,0,0,,1,Reps,767,58debace78c95c000fc33914
Towel Grip Inverted Row,,,,,,,,https://youtu.be/H-8dzDGEEJ4,['equipment: rower'],accessory work; accessory work 1; strength 1,1,0,0,,1,Reps,1724,5c86cc0631c07b000f5baa05
Towel Hold Farmer's Carry,,,,,,,,https://youtu.be/stjflxuFf9k,"['basic_exercise: carry', ""equipment: farmer's carry handles""]",accessory work 2; accessory work; strength 1; strength 3; trunk work 2; accessory work 3; strength 4; strength 2; trunk work; stamina 1; accessory work 1; stamina,1,1,0,,2,Seconds; Meters; Minutes; Feet; Reps,1651,5c5d3f916c2e26000f13ab8f
Towel Pull Ups,,,,,,,,https://youtu.be/RYqyZRi_5ZA?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3https://youtu.be/RYqyZRi_5ZA?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,['basic_exercise: pull-ups'],accessory work; strength 1; strength 3; strength 2; strength; accessory work 1; stamina,1,1,0,,2,Reps,451,57e2fd3b4c6a031dc777e9fe
Towel Stretch,,,,,,,,https://youtube.com/watch?v=6QAwSulakrk,[],recovery protocol; breathing work; recovery; mobility,0,0,0,,0,Seconds; Minutes,532,584ef3bb7126830011fc99ff
Toy Soldiers,,,,,,,,https://youtu.be/cIqzwOUilR4,[],warm-up / movement prep,0,0,0,,0,Feet,1309,5b3b2ba8589acb000f2fe95a
Transverse Dowel T-Spine Rotation,,,,,,,,https://youtu.be/hUlGL8WixTg,"['movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work 1,0,0,0,,0,Reps,1869,5d07abd5fce115001257c3cf
Trap 3 Raise,,,,,,,,https://youtu.be/vOLYjjSEKSw,[],warm-up/movement prep; movement flow; cool down; accessory work; mobility; breathing work; warm-up; recovery protocol; assisted work,0,0,0,,0,Reps,966,59c9b8b13d98d0000fd805bb
Trap Bar Deadlift,,,,,,,,https://youtu.be/WzvsIU9FW60?t=47,['olympic_lift: deadlift'],strength 1,1,0,0,,1,Reps,1880,5d113ae060e5d3000f2cc3b7
Tricep Overhead Extension,,,,,,,,,['movement direction - plane: sagittal'],,0,0,0,,0,,72,57e2fd3a4c6a031dc777e868
Triple Broad Jump,,,,,,,,https://youtu.be/E5I9455nX9k,"['basic_exercise: broad jumps', 'basic_functional_movement: jump']",strength; stamina; strength 1; plyometrics,1,1,1,,3,Reps; Feet,1419,5bbe1afe700027000fb8a70a
True Push Ups,,,,,,,,,['basic_exercise: push-ups'],,0,0,0,,0,,452,57e2fd3b4c6a031dc777e9ff
TRX Atomic Push-Ups,,,,,,,,https://youtu.be/VAclMmAA88E,['basic_exercise: push-ups'],accessory work; trx,0,0,0,,0,Reps,886,5976eddbc3db3e000f70fdb2
TRX Front Leaning Rest,,,,,,,,https://youtu.be/7l0ac5hv3IA,[],core,0,0,0,,0,Seconds,1498,5bec3de6cb07e9000fc95e41
TRX Front Pank Hold,,,,,,,,https://youtu.be/TibdpgjE_K8,[],core,0,0,0,,0,Seconds,1481,5bec39b6928046000fa5204b
TRX Knees to Chest Crunch,,,,,,,,https://youtu.be/9Z__uq47cYs,[],accessory work; stamina; core,0,1,0,,1,Seconds; Reps; Minutes,1500,5bec3e12438d7d000f6135bf
TRX Plank Pose,,,,,,,,https://youtu.be/2ZhX0oCX2-k,['basic_functional_movement: stabilizer'],accessory work; stamina; core; trx,0,1,0,,1,Seconds; Minutes; Time,888,5976f041332cef000f693a28
TRX Rollouts,,,,,,,,https://youtu.be/41q6IYsUEYI,[],core; trx,0,0,0,,0,Reps,887,5976efaefd7558000f7ef62c
TRX Rows,,,,,,,,https://youtu.be/f2XqGGl0eAc?list=PLcmMqvLg9VgsWWKUBhJLIncHXSe0JzJsJ,[],trx circuit; accessory work; calisthenics 2; strength 3; strength 2; accessory work 1,1,0,0,,1,Reps; Minutes; Seconds,866,59633c3f6b0657000f2fbff5
Tuck Jumps,,,,,,,,https://www.youtube.com/watch?v=Q2yH1vixV4g,['basic_functional_movement: jump'],strength 1; sports specific day warm-up; run development; assisted work; sports specific warm-up; mobility work; warm-up/movement prep; accessory jump; stamina 1; ssp day warm-up; stamina; accessory work; plyometrics; brick session; bonus work- barbell cycling; run development day; warm-up; strength 2; warm-up / movement prep; skill development; stamina 2,1,1,1,,3,Reps; Time; Seconds,791,59028079825920000fab7d38
Tuck-Up,,,,,,,,https://www.youtube.com/watch?v=4u5xi86bmvk,[],accessory work 2; accessory work; strength 1; warm-up; strength 2; stamina,1,1,0,,2,Reps; Minutes; Time; Seconds,599,58727953b06dc50011d08494
Turkish Get-Up to Kettlebell Windmill,,,,Kettlebells,,,,https://youtu.be/33TW23PsTBo,['equipment: kettlebells'],accessory work 2; accessory work 4,0,0,0,,0,Reps,1923,5d3aa725cc3ad8000f3e5d59
Turkish Get-Ups,,,,,,,,https://youtu.be/ZxmLyTrIhEA,[],strength 1; assisted work; strength 7; neuro adaptation; mobility work; core; stamina 3; warm-up/movement prep; accessory work 2; trunk work; stamina 1; strength; bonus work (optional); stamina; accessory work; strength 3; strength 4; mix model; accessory work 4; trunk work 1; movement flow; warm-up; strength 2; warm-up / movement prep,1,1,0,,2,Reps; Minutes; Time,191,57e2fd3a4c6a031dc777e8e8
Turkish Sit-Up,,,,,,,,https://www.youtube.com/watch?v=zbMmR7NXc0w,[],warm-up/movement prep; accessory work; movement flow; mobility; warm-up; strength 2; trunk work; movemental flow; neuro adaptation; mobility work; warm-up / movement prep; warm-up/movement work; core,1,0,0,,1,Reps,801,5905e6abd3a431000f79954c
Turkish Sit-Up to Hip Bridge to Half Kneeling Position,,,,,,,,https://youtu.be/C6A2PuxGkQ0,['body position: kneeling'],neuro adaptation,0,0,0,,0,Reps,998,59cc59323d98d0000fd846c5
Twisted Cross,,,,,,,,https://www.youtube.com/watch?v=DtIMgieE3hY,[],recovery; mobility; breathing work; warm-up; recovery portocol; movement work; recovery protocol; recovery work; movement / breathing work; breathing / movement work; recovery protocol (long),0,0,0,,0,Seconds; Minutes,854,5956a8db6b0657000f2e435c
Twisted Half Lizard Pose,,,,,,,,https://www.youtube.com/watch?v=v86AUyka5mU,[],recovery protocol; breathing work; recovery work; mobility,0,0,0,,0,Points; Reps; Minutes; Seconds,810,590cd3518a676e000f1c7cdc
Twisting Back Extension,,,,,,,,https://www.youtube.com/watch?v=uKNMTtNwcLk,['movement direction - plane: sagittal'],accessory work 2; accessory work; accessory work 3; trunk work; strength,1,0,0,,1,Reps,916,5989cad4fd7558000f80e888
Two Handed Kettlebell Skull Crusher,,,,Kettlebells,,,,,['equipment: kettlebells'],,0,0,0,,0,,453,57e2fd3b4c6a031dc777ea00
Underhand Cable Row,,,,,,,,https://youtu.be/Uj19fFUMbIs,"['equipment: rower', 'equipment: cables']",strength 3,1,0,0,,1,Reps,1492,5bec3abe928046000fa5208c
Underhand Tricep Pushdown,,,,,,,,https://youtu.be/DZS4SNCfgBA,[],accessory work 2; strength 6,1,0,0,,1,Reps,1766,5cad62ebcc3ad8000f1d35c6
Uneven Carry,,,,,,,,,['basic_exercise: carry'],strength,1,0,0,,1,Feet,188,57e2fd3a4c6a031dc777e8e5
Uneven KB Box Step Ups,,,,Kettlebells,,,,https://youtu.be/TPIzSPJezmw,"['basic_exercise: step-up', 'equipment: kettlebells', 'basic_functional_movement: step']",warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1778,5cb4909060e5d3000f17cc01
Uneven Overhead Kettlebell Walk,,,,Kettlebells,,,,https://youtu.be/WyPUtkUWDlE,"['equipment: kettlebells', 'basic_functional_movement: step']",accessory work,0,0,0,,0,Feet,1916,5d39b8c1cc3ad8000f3dfc61
Uneven Towel Pull-Ups,,,,,,,,https://youtu.be/wTHOn3epZOI?t=16,['basic_exercise: pull-ups'],accessory work 1,0,0,0,,0,Reps,1893,5d1d1b4efce11500125ce6b0
Upper Body Flow,,,,,,,,https://www.youtube.com/watch?v=Ha094CELnmY,[],recovery protocol; movement flow; movement work,0,0,0,,0,Reps,1243,5ad87cead4365e000f29cc2b
V-Sit Rollovers,,,,,,,,https://youtu.be/79yWdLtyfQA,[],recovery protocol; mobility,0,0,0,,0,Reps,1820,5ce46b9fcc3ad8000f29f238
V-Ups,,,,,,,,https://youtube.com/watch?v=Wlw2Cyon-Ks,['basic_functional_movement: v-ups'],sunâ€™s out guns out (accessory work); assisted work; core; strength work; accessory work 2; warm-up/movement prep; soflete rx'd; soflete performance; trunk work; soflete fitness; stamina 1; strength; stamina; accessory work; suns out guns out; strength 3; trunk work 2; dynamic warm-up; warm-up; strength 2; warm-up / movement prep; assistance work; stamina 2,1,1,0,,2,Reps; Minutes; Time; Seconds,118,57e2fd3a4c6a031dc777e89b
Valgus RNT Wall Squat Marches,,,,,,,,https://www.youtube.com/watch?v=r_nwvRHo9E8,['basic_functional_movement: squat'],accessory work; strength 1; strength 3; accessory strength; warm-up / movement prep,1,0,0,,1,Reps,850,594eaf172f01a7000f72e9ba
Versa-Climber,,,,,,,,,[],,0,0,0,,0,,455,57e2fd3b4c6a031dc777ea02
Vertical Column Side Stretch,,,,,,,,,['movement direction - axis: vertical'],,0,0,0,,0,,456,57e2fd3b4c6a031dc777ea03
Vertical Jump,,,,,,,,https://youtu.be/Tix_0N_Z6ss?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,"['basic_exercise: vertical jumps', 'movement direction - axis: vertical', 'basic_functional_movement: jump']",warm-up/movement prep; accessory work; strength 1; power work; vertical jump; plyometrics; strenth; strength 2; strength; neuro adaptation; mobility work; warm-up / movement prep; stamina,1,1,1,,3,Reps; Inches; Weight,544,5858347e8b967a0011906717
Vertical Med Ball Throws,,,,,,,,https://youtube.com/watch?v=aR7DLs8UytU,['movement direction - axis: vertical'],warm-up/movement prep; warm-up; strength; plyometrics,1,0,1,,2,Reps,651,5882325cf8fcd2000f90971d
Voodoo Floss- Ankle,,,,,,,,https://youtu.be/3qoCh-8bi1U,[],mobility work,0,0,0,,0,Time,961,59c9b73b514bb0000fa658ef
Voodoo Floss- Hip,,,,,,,,https://youtu.be/4188sPBXXmo,[],,0,0,0,,0,,951,59c95a21514bb0000fa64a1b
Voodoo Floss- Shoulder,,,,,,,,https://youtu.be/NDQSRNZjLn0,[],,0,0,0,,0,,962,59c9b76a514bb0000fa658f0
W Drill,"cone drill, forward and backward",speed_agility_quickness,,,,,,https://youtu.be/K6qhYu-iQJg?t=142,[],speed work; plyometrics,0,0,1,,1,Reps,1619,5c487ace7e847e000f0d21d9
"W,Y Negatives",,,,,,,,https://youtu.be/qjyMop7BJgM,[],warm-up/movement prep; warm-up / movement prep; warm-up,0,0,0,,0,Reps,1397,5ba430b4f5c3eb000f36e377
Waiter's Carry,,,,,,,,https://youtu.be/Rs_iv26UCbU?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,['basic_exercise: carry'],warm-up/movement prep; accessory work; movement flow; strength 1; strength 3; warm-up; strength 2; stamina 1; assisted work; strength; neuro adaptation; mobility work; warm-up / movement prep; accessory work 1; stamina,1,1,0,,2,Time; Meters; Feet,187,57e2fd3a4c6a031dc777e8e4
